village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,sc_st_population_share_pct,composite_risk_score_FROM_MODEL5,priority_category_FROM_MODEL5,urgency_score,geo_area_ha,population_density_per_ha,male_population,female_population,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,irrigation_coverage_pct,road_connectivity_score,healthcare_access_score,drainage_quality_score,nearest_town_dist_km,district_hq_dist_km,tapwater_treated,tubewell_borehole,river_canal_present,surface_water_exposure,elevation_m_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,flood_hazard_score_TARGET,runoff_coefficient_EXTERNAL_TOFILL,flood_hazard_score_FROM_MODEL1,erosion_risk_score_FROM_MODEL2,cloudburst_exceedance_probability_FROM_MODEL3,landslide_susceptibility_score_FROM_MODEL4,relocation_urgency_index,vulnerability_ratio,hazard_x_density,distance_x_risk,water_risk
519769,Javla,Savli,22.552921,73.254503,781.0,176.0,26.76,0.421,Medium (Mitigation),328.801,882.0,0.885,418.0,363.0,0.0,0.23,80.39,0.0,4.76,14.39,3,0,1,1.0,32.0,0.0,1.0,0.0,0,92.5,1.779,248.8,0.422,0.48,0.422,0.98,0.939,0.614,328.801,8.63225806451613,0.372585,0.421,0.0
519772,Vadiya K,Savli,22.55089,73.339853,1396.0,317.0,17.48,0.491,Medium (Mitigation),685.436,572.0,2.441,719.0,677.0,0.0,0.0,76.36,0.0,0.0,57.34,3,1,0,13.0,50.0,0.0,1.0,1.0,1,92.5,1.222,249.6,0.467,0.52,0.467,0.98,0.917,0.592,685.436,5.638709677419355,1.1985309999999998,6.383,0.467
519784,Gothada,Savli,22.535905,73.224501,9347.0,1902.0,7.57,0.5,Medium (Mitigation),4673.5,2446.0,3.821,4883.0,4464.0,0.0,0.82,83.07,3.02,6.2,74.17,3,1,0,2.0,30.0,0.0,1.0,1.0,1,85.0,1.339,248.0,0.49,0.56,0.49,0.98,0.864,0.561,4673.5,2.4419354838709677,1.9105,1.0,0.49
519782,Sherpura,Savli,22.546389,73.290402,1461.0,315.0,14.58,0.398,Low (Monitoring),581.4780000000001,1013.0,1.442,777.0,684.0,0.0,0.79,94.08,0.0,1.88,98.64,3,0,0,7.0,40.0,0.0,1.0,0.0,0,95.0,2.688,248.8,0.359,0.49,0.359,0.98,0.937,0.605,581.4780000000001,4.703225806451613,0.573916,2.786,0.0
519773,Mal Ankaliya,Savli,22.546901,73.358528,1007.0,228.0,13.11,0.4,Low (Monitoring),402.8,499.0,2.018,510.0,497.0,0.0,0.4,88.6,0.0,5.0,73.36,3,0,0,18.0,48.0,0.0,0.0,0.0,0,85.0,2.656,248.8,0.391,0.51,0.391,0.98,0.865,0.561,402.8,4.229032258064516,0.8071999999999999,7.2,0.0
519774,Kambola,Savli,22.539939,73.389336,985.0,227.0,35.84,0.511,Medium (Mitigation),503.335,631.0,1.561,493.0,492.0,0.0,0.0,89.54,0.0,5.07,75.22,3,0,2,22.0,40.0,0.0,1.0,0.0,1,85.0,3.213,249.6,0.351,0.5,0.351,0.98,0.855,0.551,503.33500000000004,11.561290322580646,0.797671,11.242,0.351
519779,Ranipura Samlaya,Savli,22.52818,73.342841,2038.0,451.0,2.06,0.585,Medium (Mitigation),1192.23,102.0,19.98,1047.0,991.0,0.0,11.76,54.9,0.0,33.33,53.57,3,0,1,17.0,47.0,0.0,0.0,0.0,0,92.5,1.733,248.8,0.48,0.85,0.48,0.98,0.916,0.592,1192.23,0.6645161290322581,11.6883,9.945,0.0
519780,Nani Bhadol,Savli,22.522203,73.317746,1465.0,345.0,28.33,0.541,Medium (Mitigation),792.565,951.0,1.54,724.0,741.0,0.0,1.26,72.87,0.0,5.05,72.15,2,1,0,12.0,37.0,0.0,1.0,0.0,1,87.5,0.92,249.6,0.5,0.5,0.5,0.98,0.892,0.582,792.565,13.490476190476189,0.8331400000000001,6.492000000000001,0.5
519783,Karachiya,Savli,22.526843,73.263858,1387.0,287.0,5.98,0.492,Medium (Mitigation),682.404,656.0,2.114,713.0,674.0,0.0,1.52,65.24,0.0,5.03,72.43,3,1,0,6.0,34.0,0.0,1.0,1.0,1,92.5,0.277,236.0,0.526,0.51,0.526,0.98,0.898,0.593,682.404,1.9290322580645163,1.040088,2.952,0.526
519781,Samlaya,Savli,22.523995,73.290581,2232.0,469.0,14.52,0.534,Medium (Mitigation),1191.888,1190.0,1.876,1136.0,1096.0,0.0,0.64,88.5,8.53,0.56,63.64,2,1,2,10.0,30.0,0.0,1.0,1.0,1,92.5,0.634,249.6,0.507,0.51,0.507,0.98,0.917,0.592,1191.8880000000001,6.914285714285714,1.001784,5.34,0.507
519785,Ranchhodpura,Savli,22.532442,73.183961,1569.0,289.0,0.0,0.624,Medium (Mitigation),979.056,125.0,12.552,805.0,764.0,0.0,0.0,85.6,0.0,0.0,100.0,2,0,0,7.0,40.0,0.0,0.0,0.0,1,97.5,2.142,247.2,0.448,0.83,0.448,0.98,0.942,0.604,979.056,0.0,7.832447999999999,4.368,0.448
519777,Mudhela,Savli,22.50827,73.397671,734.0,159.0,21.12,0.577,Medium (Mitigation),423.518,626.0,1.173,378.0,356.0,0.0,2.93,69.6,7.72,0.93,66.96,2,0,1,7.0,36.0,0.0,1.0,0.0,1,95.0,0.799,246.4,0.491,0.49,0.491,0.98,0.933,0.605,423.518,10.057142857142857,0.676821,4.039,0.491
519778,Ghantiyal,Savli,22.517542,73.377275,1385.0,311.0,13.43,0.583,Medium (Mitigation),807.4549999999999,680.0,2.037,701.0,684.0,0.0,0.15,90.71,0.0,4.57,78.05,2,0,1,23.0,40.0,0.0,1.0,0.0,1,95.0,0.591,248.8,0.509,0.51,0.509,0.98,0.937,0.604,807.4549999999999,6.395238095238095,1.187571,13.408999999999999,0.509
519796,Bautha,Savli,22.511578,73.213664,1541.0,321.0,14.41,0.558,Medium (Mitigation),859.878,412.0,3.74,802.0,739.0,0.0,6.07,80.58,0.0,5.83,87.35,2,1,1,6.0,30.0,0.0,1.0,1.0,1,87.5,0.59,247.2,0.531,0.56,0.531,0.98,0.881,0.573,859.878,6.8619047619047615,2.08692,3.3480000000000003,0.531
519798,Pasva,Savli,22.501273,73.255812,1155.0,235.0,28.4,0.591,Medium (Mitigation),682.605,782.0,1.477,594.0,561.0,0.0,2.94,87.72,0.0,5.12,51.17,2,0,0,8.0,35.0,0.0,1.0,1.0,1,87.5,0.474,246.4,0.529,0.49,0.529,0.98,0.881,0.574,682.605,13.523809523809522,0.872907,4.728,0.529
519799,Mota Motipura,Savli,22.504195,73.273909,312.0,77.0,33.01,0.44,Medium (Mitigation),137.28,453.0,0.689,162.0,150.0,0.0,0.44,91.63,0.0,0.0,60.1,3,0,1,10.0,25.0,0.0,0.0,0.0,0,87.5,0.689,246.4,0.511,0.47,0.511,0.98,0.889,0.583,137.28,10.648387096774192,0.30316,4.4,0.0
519802,Lotna,Savli,22.504372,73.36037,1669.0,335.0,43.14,0.625,Medium (Mitigation),1043.125,530.0,3.149,866.0,803.0,0.0,2.26,89.62,0.0,4.53,68.35,2,0,2,10.0,34.0,0.0,1.0,0.0,1,95.0,1.12,248.8,0.477,0.54,0.477,0.98,0.933,0.602,1043.125,20.54285714285714,1.9681250000000001,6.25,0.477
519801,Gangadiya,Savli,22.505454,73.33713,2265.0,484.0,37.88,0.528,Medium (Mitigation),1195.92,1409.0,1.608,1200.0,1065.0,0.0,1.99,86.72,0.0,4.4,50.12,2,1,0,15.0,30.0,0.0,1.0,1.0,1,97.5,2.853,247.2,0.349,0.5,0.349,0.98,0.95,0.614,1195.92,18.038095238095238,0.8490240000000001,7.92,0.349
519800,Pratapnagar,Savli,22.499167,73.293923,1488.0,297.0,44.89,0.419,Medium (Mitigation),623.472,662.0,2.248,784.0,704.0,0.0,0.0,86.84,0.0,2.27,52.26,3,1,1,12.0,35.0,0.0,0.0,0.0,0,92.5,1.323,244.8,0.458,0.52,0.458,0.98,0.912,0.594,623.472,14.480645161290322,0.9419120000000001,5.028,0.0
519805,Vadadala,Savli,22.486995,73.319058,966.0,190.0,7.87,0.521,Medium (Mitigation),503.286,559.0,1.728,475.0,491.0,0.0,2.5,60.18,0.36,3.93,68.25,3,0,1,17.0,27.0,0.0,1.0,0.0,1,90.0,0.568,248.0,0.513,0.5,0.513,0.98,0.885,0.571,503.286,2.5387096774193547,0.900288,8.857000000000001,0.513
519797,Lasundra,Savli,22.501698,73.232756,1261.0,259.0,27.84,0.559,Medium (Mitigation),704.8990000000001,497.0,2.537,652.0,609.0,5.84,4.02,80.89,0.0,2.01,42.39,2,1,1,7.0,28.0,0.0,0.0,1.0,1,87.5,0.504,246.4,0.53,0.51,0.53,0.98,0.886,0.573,704.8990000000001,13.257142857142856,1.4181830000000002,3.9130000000000003,0.53
519803,Sadra,Savli,22.501871,73.377151,649.0,137.0,1.23,0.575,Medium (Mitigation),373.175,304.0,2.135,343.0,306.0,0.0,1.32,86.18,0.0,5.59,75.48,2,0,1,17.0,36.0,0.0,1.0,1.0,1,100.0,0.436,248.0,0.52,0.51,0.52,0.98,0.95,0.625,373.17499999999995,0.5857142857142856,1.2276249999999997,9.774999999999999,0.52
519809,Tundav,Savli,22.482954,73.20198,6102.0,1116.0,14.31,0.512,Medium (Mitigation),3124.224,1431.0,4.264,3169.0,2933.0,3.42,2.73,84.7,0.0,1.4,49.92,3,1,0,10.0,22.0,0.0,1.0,0.0,1,85.0,1.079,244.8,0.509,0.57,0.509,0.98,0.869,0.567,3124.224,4.616129032258065,2.183168,5.12,0.509
519804,Adalwada,Savli,22.483591,73.353783,672.0,141.0,26.64,0.431,Medium (Mitigation),289.632,578.0,1.163,328.0,344.0,0.0,1.38,62.13,1.38,4.3,96.67,2,1,1,18.0,31.0,0.0,1.0,0.0,0,87.5,0.991,248.8,0.492,0.48,0.492,0.98,0.881,0.572,289.632,12.685714285714285,0.5012530000000001,7.758,0.0
519807,Subhelav,Savli,22.48513,73.244201,590.0,137.0,33.9,0.634,Medium (Mitigation),374.06,444.0,1.329,280.0,310.0,0.0,2.25,69.37,0.0,4.95,38.96,1,0,1,12.0,30.0,0.0,1.0,1.0,1,85.0,1.028,248.0,0.502,0.49,0.502,0.98,0.875,0.573,374.06,30.818181818181813,0.842586,7.6080000000000005,0.502
519808,Paldi,Savli,22.480526,73.22466,749.0,151.0,22.3,0.485,Medium (Mitigation),363.265,327.0,2.291,398.0,351.0,0.0,0.92,88.65,0.0,2.76,36.33,2,0,0,13.0,30.0,0.0,1.0,0.0,0,87.5,1.26,247.2,0.479,0.52,0.479,0.98,0.898,0.592,363.265,10.619047619047619,1.111135,6.305,0.0
519822,Dhanora,Savli,22.46833,73.335342,1254.0,255.0,26.87,0.521,Medium (Mitigation),653.3340000000001,281.0,4.463,655.0,599.0,0.0,12.15,74.31,5.56,4.86,83.18,2,0,1,20.0,29.0,0.0,1.0,0.0,0,87.5,0.916,236.0,0.507,0.58,0.507,0.98,0.872,0.583,653.3340000000001,12.795238095238096,2.3252230000000003,10.42,0.0
519806,Chandranagar,Savli,22.474179,73.25903,191.0,38.0,47.64,0.479,Medium (Mitigation),91.489,517.0,0.369,100.0,91.0,0.0,5.61,72.15,0.0,0.0,53.62,2,0,1,12.0,24.0,0.0,0.0,0.0,0,92.5,2.186,247.2,0.389,0.46,0.389,0.98,0.914,0.593,91.48899999999999,22.685714285714283,0.176751,5.747999999999999,0.0
519814,Lamdapura,Savli,22.468742,73.226131,880.0,161.0,47.16,0.608,Medium (Mitigation),535.04,324.0,2.716,504.0,376.0,0.0,0.0,87.04,0.0,5.25,46.1,2,0,0,15.0,22.0,0.0,1.0,0.0,1,90.0,1.817,247.2,0.43,0.53,0.43,0.98,0.894,0.582,535.04,22.457142857142856,1.6513280000000001,9.12,0.43
519813,Manjusar,Savli,22.443886,73.19595,5001.0,1024.0,16.5,0.504,Medium (Mitigation),2520.504,1405.0,3.559,2582.0,2419.0,0.0,4.91,58.08,0.0,0.64,87.75,3,1,2,13.0,19.0,0.0,1.0,1.0,1,87.5,1.162,247.2,0.491,0.56,0.491,0.98,0.885,0.576,2520.504,5.32258064516129,1.793736,6.552,0.491
519816,Alindra,Savli,22.453463,73.236236,622.0,151.0,34.89,0.58,Medium (Mitigation),360.76,842.0,0.739,324.0,298.0,0.0,0.37,94.49,0.0,1.35,44.04,2,0,0,15.0,22.0,0.0,1.0,1.0,1,92.5,1.129,246.4,0.465,0.47,0.465,0.98,0.913,0.593,360.76,16.614285714285714,0.42861999999999995,8.7,0.465
519819,Khokhar,Savli,22.458132,73.261182,1108.0,230.0,13.36,0.549,Medium (Mitigation),608.292,345.0,3.212,562.0,546.0,0.0,2.02,73.7,0.0,12.43,34.51,2,1,0,20.0,22.0,0.0,1.0,0.0,1,97.5,1.027,245.6,0.483,0.55,0.483,0.98,0.95,0.614,608.292,6.3619047619047615,1.7633880000000002,10.98,0.483
519812,Kunpad,Savli,22.456832,73.177151,2788.0,581.0,4.38,0.523,Medium (Mitigation),1458.124,525.0,5.31,1442.0,1346.0,0.0,1.33,90.29,0.0,4.38,42.19,2,0,0,12.0,15.0,0.0,1.0,0.0,0,95.0,0.275,248.8,0.546,0.61,0.546,0.98,0.944,0.609,1458.124,2.0857142857142854,2.77713,6.276,0.0
519823,Haripura,Savli,22.455581,73.339935,741.0,146.0,50.47,0.613,Medium (Mitigation),454.233,660.0,1.123,382.0,359.0,0.0,3.23,65.81,22.07,3.77,51.12,2,0,1,18.0,28.0,0.0,1.0,0.0,1,87.5,0.391,245.6,0.533,0.48,0.533,0.98,0.877,0.572,454.233,24.03333333333333,0.688399,11.033999999999999,0.533
519821,Garadhiya,Savli,22.452432,73.313987,1719.0,367.0,43.92,0.55,Medium (Mitigation),945.45,493.0,3.487,854.0,865.0,0.0,2.23,80.32,0.0,8.92,66.33,3,1,1,18.0,25.0,0.0,1.0,1.0,1,92.5,0.367,248.8,0.531,0.55,0.531,0.98,0.92,0.594,945.45,14.167741935483871,1.9178500000000003,9.9,0.531
519815,Zumkal,Savli,22.450561,73.219561,271.0,65.0,32.1,0.587,Medium (Mitigation),159.077,222.0,1.221,138.0,133.0,0.0,0.9,91.44,0.0,4.95,34.48,2,0,0,17.0,22.0,0.0,1.0,1.0,1,90.0,0.759,246.4,0.498,0.49,0.498,0.98,0.895,0.583,159.077,15.285714285714286,0.716727,9.979,0.498
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,426.0,98.0,1.64,0.537,Medium (Mitigation),228.762,486.0,0.877,223.0,203.0,0.0,8.85,84.16,0.0,2.67,88.02,2,0,0,22.0,77.0,0.0,1.0,1.0,1,90.0,1.373,249.6,0.455,0.48,0.455,0.98,0.9,0.583,228.762,0.7809523809523808,0.470949,11.814,0.455
519739,Gulabpura Shihora,Savli,22.632917,73.293216,581.0,125.0,0.0,0.575,Medium (Mitigation),334.075,238.0,2.441,309.0,272.0,0.0,57.38,42.62,0.0,0.0,69.31,2,0,1,14.0,47.0,0.0,0.0,1.0,1,90.0,0.185,250.4,0.544,0.52,0.544,0.98,0.902,0.583,334.075,0.0,1.4035749999999998,8.049999999999999,0.544
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,588.0,170.0,0.0,0.551,Medium (Mitigation),323.988,360.0,1.633,301.0,287.0,0.0,35.0,60.28,0.0,0.0,87.56,2,0,1,12.0,45.0,0.0,1.0,1.0,1,92.5,1.101,249.6,0.472,0.5,0.472,0.98,0.918,0.593,323.988,0.0,0.8997830000000001,6.612,0.472
519743,Parthampura Shihora,Savli,22.614948,73.270947,2363.0,492.0,15.91,0.56,Medium (Mitigation),1323.2800000000002,825.0,2.864,1229.0,1134.0,0.0,6.55,78.42,0.0,7.39,26.12,2,1,1,10.0,40.0,0.0,1.0,1.0,1,95.0,0.121,248.8,0.547,0.54,0.547,0.98,0.933,0.602,1323.2800000000002,7.576190476190476,1.6038400000000002,5.6000000000000005,0.547
519754,Dungripura Shihora,Savli,22.603431,73.264854,490.0,125.0,0.0,0.559,Medium (Mitigation),273.91,173.0,2.832,260.0,230.0,0.0,30.64,65.9,0.0,0.0,87.72,2,0,0,9.0,43.0,0.0,1.0,1.0,1,90.0,1.487,248.0,0.454,0.53,0.454,0.98,0.897,0.583,273.91,0.0,1.583088,5.031000000000001,0.454
519820,Vemar,Savli,22.469814,73.281217,1971.0,403.0,19.74,0.483,Medium (Mitigation),951.993,837.0,2.355,1024.0,947.0,0.0,3.7,84.11,0.0,7.89,4.69,2,0,1,18.0,30.0,0.0,0.0,0.0,0,95.0,1.289,247.2,0.461,0.52,0.461,0.98,0.932,0.603,951.9929999999999,9.399999999999999,1.137465,8.693999999999999,0.0
519928,Bodidra,Vaghodia,22.478356,73.379884,1047.0,236.0,10.98,0.578,Medium (Mitigation),605.1659999999999,583.0,1.796,562.0,485.0,0.0,1.03,79.38,0.0,5.15,45.45,2,0,1,12.0,30.0,0.0,1.0,0.0,1,90.0,0.199,246.4,0.539,0.5,0.539,0.98,0.896,0.583,605.1659999999999,5.228571428571429,1.038088,6.936,0.539
519934,Paldi,Vaghodia,22.455265,73.359683,1260.0,249.0,29.05,0.554,Medium (Mitigation),698.0400000000001,573.0,2.199,650.0,610.0,0.0,2.3,49.67,11.84,7.89,59.6,2,1,1,15.0,25.0,0.0,1.0,1.0,1,85.0,0.57,246.4,0.537,0.52,0.537,0.98,0.863,0.562,698.0400000000001,13.833333333333334,1.218246,8.31,0.537
519933,Asoj,Vaghodia,22.458691,73.390985,1952.0,420.0,24.59,0.406,Medium (Mitigation),792.5120000000001,638.0,3.06,1015.0,937.0,0.0,3.3,74.66,8.7,4.8,62.25,3,1,1,12.0,30.0,0.0,0.0,0.0,1,25.0,0.191,120.0,0.775,0.54,0.775,0.039,0.388,0.286,792.5120000000001,7.9322580645161285,1.2423600000000001,4.872,0.775
253247,Savli,Savli,22.568753,73.224165,18467.0,3608.0,28.63,0.404,Medium (Mitigation),7460.668000000001,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,0.0,0.0,0.0,0,82.5,1.157,120.0,0.452,0.51,0.452,0.02,0.391,0.286,7460.668000000001,286.29999999999995,0.808,0.0,0.0
519688,Udalpur,Desar,22.802194,73.396022,859.0,167.0,22.35,0.509,Medium (Mitigation),437.231,391.0,2.197,464.0,395.0,0.0,5.38,70.51,0.0,4.1,58.91,3,1,1,19.0,78.0,0.0,1.0,1.0,1,87.5,0.163,250.4,0.557,0.52,0.557,0.98,0.884,0.572,437.231,7.209677419354839,1.118273,9.671,0.557
519691,Jambu Goral,Desar,22.775084,73.333488,4203.0,870.0,6.71,0.531,Medium (Mitigation),2231.793,1414.0,2.972,2158.0,2045.0,0.0,16.47,78.8,0.0,1.2,80.72,2,1,0,27.0,27.0,0.0,1.0,1.0,1,90.0,0.982,251.2,0.492,0.54,0.492,0.98,0.892,0.572,2231.793,3.195238095238095,1.578132,14.337000000000002,0.492
519692,Varsada,Desar,22.762475,73.300533,8683.0,1762.0,7.16,0.486,Medium (Mitigation),4219.938,2098.0,4.139,4469.0,4214.0,0.0,8.67,84.7,0.0,3.53,49.97,3,1,2,23.0,70.0,0.0,1.0,1.0,1,90.0,2.541,249.6,0.386,0.57,0.386,0.98,0.902,0.584,4219.938,2.3096774193548386,2.011554,11.177999999999999,0.386
519701,Vejpur,Desar,22.742463,73.36421,3511.0,800.0,37.85,0.526,Medium (Mitigation),1846.786,2792.0,1.258,1815.0,1696.0,0.0,0.11,88.36,0.0,4.69,89.21,2,1,2,24.0,57.0,0.0,1.0,1.0,1,95.0,2.527,249.6,0.371,0.49,0.371,0.98,0.934,0.602,1846.786,18.023809523809522,0.6617080000000001,12.624,0.371
519693,Waghpura,Desar,22.760329,73.26441,208.0,37.0,0.0,0.564,Medium (Mitigation),117.31199999999998,86.0,2.419,108.0,100.0,0.0,41.38,55.17,0.0,2.3,47.92,2,0,1,30.0,60.0,0.0,1.0,1.0,1,85.0,0.838,249.6,0.52,0.52,0.52,0.98,0.865,0.561,117.31199999999998,0.0,1.3643159999999999,16.919999999999998,0.52
519694,Tansiya,Desar,22.750929,73.274869,917.0,149.0,0.0,0.495,Medium (Mitigation),453.915,154.0,5.955,469.0,448.0,0.0,3.85,74.62,0.0,17.69,46.39,2,0,0,27.0,57.0,0.0,1.0,0.0,0,82.5,1.912,249.6,0.472,0.63,0.472,0.98,0.851,0.552,453.915,0.0,2.947725,13.365,0.0
519699,Desar,Desar,22.724372,73.31478,6396.0,1270.0,10.3,0.541,Medium (Mitigation),3460.2360000000003,1710.0,3.74,3296.0,3100.0,0.0,0.76,81.06,0.23,0.12,85.58,2,1,2,22.0,60.0,0.0,1.0,1.0,1,90.0,1.036,234.4,0.484,0.56,0.484,0.98,0.868,0.573,3460.2360000000003,4.904761904761905,2.02334,11.902000000000001,0.484
519695,Himmatpura,Desar,22.742906,73.278312,1095.0,245.0,0.0,0.464,Medium (Mitigation),508.08,268.0,4.086,578.0,517.0,0.0,23.51,73.51,0.0,1.49,59.9,2,0,0,25.0,55.0,0.0,1.0,0.0,0,87.5,2.266,249.6,0.417,0.57,0.417,0.98,0.882,0.571,508.08000000000004,0.0,1.8959040000000003,11.600000000000001,0.0
519696,Dungripura I,Desar,22.739024,73.271448,1110.0,210.0,0.0,0.504,Medium (Mitigation),559.44,179.0,6.201,593.0,517.0,0.0,24.73,64.52,0.0,0.0,75.0,2,0,0,25.0,54.0,0.0,1.0,0.0,0,85.0,1.561,249.6,0.487,0.64,0.487,0.98,0.867,0.562,559.44,0.0,3.125304,12.6,0.0
519700,Valavav,Desar,22.723502,73.331573,904.0,185.0,27.88,0.517,Medium (Mitigation),467.368,492.0,1.837,459.0,445.0,0.0,0.81,83.74,0.0,2.85,78.88,3,1,1,19.0,55.0,0.0,1.0,0.0,1,95.0,0.02,251.2,0.55,0.51,0.55,0.98,0.939,0.603,467.368,8.993548387096773,0.949729,9.823,0.55
519697,Intvad,Desar,22.7274,73.271766,1693.0,353.0,2.78,0.507,Medium (Mitigation),858.351,817.0,2.072,895.0,798.0,0.0,41.86,55.57,0.0,0.0,44.05,2,1,0,25.0,60.0,0.0,1.0,1.0,1,85.0,1.594,251.2,0.466,0.51,0.466,0.98,0.874,0.569,858.351,1.3238095238095238,1.050504,12.675,0.466
519702,Jesar Gopari,Desar,22.707522,73.377173,1881.0,437.0,5.79,0.461,Medium (Mitigation),867.1410000000001,457.0,4.116,986.0,895.0,0.0,5.91,86.43,0.0,3.5,96.2,2,1,1,32.0,65.0,0.0,1.0,0.0,0,95.0,0.089,251.2,0.554,0.57,0.554,0.98,0.917,0.582,867.1410000000001,2.757142857142857,1.897476,14.752,0.0
519704,Kadachhala,Desar,22.70282,73.329977,1724.0,387.0,12.47,0.544,Medium (Mitigation),937.856,647.0,2.665,908.0,816.0,0.0,6.29,85.58,1.53,0.92,73.3,3,0,0,17.0,55.0,0.0,1.0,1.0,1,95.0,0.559,249.6,0.515,0.53,0.515,0.98,0.924,0.592,937.8560000000001,4.02258064516129,1.4497600000000002,9.248000000000001,0.515
519703,Vaktapura,Desar,22.698117,73.353822,1184.0,227.0,0.51,0.44,Medium (Mitigation),520.96,389.0,3.044,636.0,548.0,0.0,38.56,59.38,0.0,0.0,86.58,2,1,1,21.0,62.0,0.0,1.0,0.0,0,87.5,0.022,252.0,0.57,0.54,0.57,0.98,0.878,0.562,520.96,0.24285714285714285,1.33936,9.24,0.0
519705,Manekla,Desar,22.704202,73.274686,572.0,118.0,0.0,0.58,Medium (Mitigation),331.76,137.0,4.175,310.0,262.0,0.0,17.65,78.68,0.0,0.0,51.4,2,0,0,22.0,77.0,0.0,1.0,1.0,1,87.5,1.317,251.2,0.485,0.58,0.485,0.98,0.883,0.571,331.76,0.0,2.4214999999999995,12.76,0.485
519706,Moti Varnoli,Desar,22.692163,73.274425,1388.0,301.0,9.87,0.517,Medium (Mitigation),717.596,158.0,8.785,728.0,660.0,0.0,8.86,74.68,0.0,10.13,84.75,2,1,0,22.0,60.0,0.0,1.0,0.0,0,87.5,1.051,249.6,0.523,0.71,0.523,0.98,0.902,0.592,717.596,4.699999999999999,4.541845,11.374,0.0
519712,Pipalchhat Vanto,Desar,22.694689,73.38464,310.0,70.0,0.0,0.583,Medium (Mitigation),180.73,85.0,3.647,151.0,159.0,0.0,22.35,75.29,0.0,0.0,53.12,2,0,1,17.0,60.0,0.0,0.0,1.0,1,87.5,0.819,250.4,0.517,0.56,0.517,0.98,0.897,0.584,180.73,0.0,2.1262009999999996,9.911,0.517
519707,Nani Varnoli,Desar,22.691971,73.291851,263.0,69.0,3.8,0.556,Medium (Mitigation),146.228,248.0,1.06,141.0,122.0,0.0,62.1,36.29,0.0,0.0,55.56,2,0,0,25.0,61.0,0.0,1.0,1.0,1,95.0,0.687,248.8,0.498,0.48,0.498,0.98,0.93,0.6,146.228,1.8095238095238093,0.5893600000000001,13.900000000000002,0.498
519711,Dolatpura,Desar,22.692905,73.367228,484.0,122.0,27.07,0.618,Medium (Mitigation),299.112,135.0,3.585,249.0,235.0,0.0,14.81,80.74,0.0,0.0,49.54,2,0,1,17.0,71.0,0.0,0.0,1.0,1,87.5,0.618,252.8,0.532,0.56,0.532,0.98,0.898,0.583,299.112,12.89047619047619,2.2155299999999998,10.506,0.532
519713,Rampuri Narpuri,Desar,22.6889,73.381596,508.0,110.0,0.0,0.608,Medium (Mitigation),308.864,80.0,6.35,261.0,247.0,0.0,17.5,80.0,0.0,0.0,53.12,2,0,1,17.0,65.0,0.0,0.0,1.0,1,87.5,1.46,251.2,0.484,0.64,0.484,0.98,0.886,0.572,308.864,0.0,3.8608,10.336,0.484
519708,Chhalier,Desar,22.690042,73.310529,4027.0,859.0,5.31,0.568,Medium (Mitigation),2287.336,815.0,4.941,2122.0,1905.0,0.0,11.17,88.22,0.0,0.0,43.12,2,1,0,22.0,57.0,0.0,1.0,1.0,1,90.0,0.271,248.0,0.549,0.6,0.549,0.98,0.895,0.582,2287.336,2.5285714285714285,2.806488,12.495999999999999,0.549
519710,Ghemalpura,Desar,22.688546,73.3522,404.0,95.0,12.38,0.594,Medium (Mitigation),239.976,116.0,3.483,210.0,194.0,0.0,8.62,82.76,0.0,0.0,72.92,2,0,0,23.0,78.0,0.0,1.0,1.0,1,85.0,0.808,249.6,0.527,0.55,0.527,0.98,0.868,0.563,239.976,5.895238095238096,2.068902,13.661999999999999,0.527
519709,Vankaneda,Desar,22.689375,73.342643,1543.0,338.0,3.05,0.482,Medium (Mitigation),743.726,223.0,6.919,834.0,709.0,0.0,8.07,83.86,0.0,0.0,74.87,3,0,1,20.0,77.0,0.0,1.0,0.0,0,87.5,0.953,251.2,0.523,0.66,0.523,0.98,0.885,0.572,743.726,0.9838709677419354,3.334958,9.64,0.0
519718,Rajpur,Desar,22.681284,73.285408,578.0,126.0,0.0,0.539,Medium (Mitigation),311.54200000000003,355.0,1.628,301.0,277.0,0.0,53.73,40.68,0.0,0.31,76.34,2,0,0,19.0,52.0,0.0,1.0,1.0,1,87.5,1.712,248.8,0.445,0.5,0.445,0.98,0.878,0.57,311.54200000000003,0.0,0.877492,10.241000000000001,0.445
519726,Pipalchhat,Desar,22.683959,73.394569,738.0,156.0,38.48,0.665,High (Relocation Priority),490.77,115.0,6.417,384.0,354.0,0.0,5.26,91.23,0.0,0.0,48.08,2,0,1,25.0,62.0,0.0,0.0,1.0,1,95.0,1.084,250.4,0.495,0.64,0.495,0.98,0.936,0.602,490.77000000000004,18.323809523809523,4.267305,16.625,0.495
